id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p1_q12_a19,p1,soda,pepsi,coke,q12,a19,"If asked to pick one, pepsi or coke, what would you pick?",I would decide on pepsi.
p1_q12_a20,p1,soda,pepsi,coke,q12,a20,"If asked to pick one, pepsi or coke, what would you pick?",I favor pepsi.
p1_q13_a01,p1,soda,pepsi,coke,q13,a01,"Which do you find more appealing, pepsi or coke?",I prefer pepsi.
p1_q13_a02,p1,soda,pepsi,coke,q13,a02,"Which do you find more appealing, pepsi or coke?",I like pepsi more.
p1_q13_a03,p1,soda,pepsi,coke,q13,a03,"Which do you find more appealing, pepsi or coke?",I would choose pepsi.
p1_q13_a04,p1,soda,pepsi,coke,q13,a04,"Which do you find more appealing, pepsi or coke?",My preference is pepsi.
p1_q13_a05,p1,soda,pepsi,coke,q13,a05,"Which do you find more appealing, pepsi or coke?",pepsi appeals to me more.
p1_q13_a06,p1,soda,pepsi,coke,q13,a06,"Which do you find more appealing, pepsi or coke?",I think pepsi is better for me.
p1_q13_a07,p1,soda,pepsi,coke,q13,a07,"Which do you find more appealing, pepsi or coke?",I lean toward pepsi.
p1_q13_a08,p1,soda,pepsi,coke,q13,a08,"Which do you find more appealing, pepsi or coke?",I would rather have pepsi.
p1_q13_a09,p1,soda,pepsi,coke,q13,a09,"Which do you find more appealing, pepsi or coke?",pepsi suits me better.
p1_q13_a10,p1,soda,pepsi,coke,q13,a10,"Which do you find more appealing, pepsi or coke?",I like pepsi better.
p1_q13_a11,p1,soda,pepsi,coke,q13,a11,"Which do you find more appealing, pepsi or coke?","Personally, I prefer pepsi."
p1_q13_a12,p1,soda,pepsi,coke,q13,a12,"Which do you find more appealing, pepsi or coke?",I would pick pepsi.
p1_q13_a13,p1,soda,pepsi,coke,q13,a13,"Which do you find more appealing, pepsi or coke?",I find pepsi more appealing.
p1_q13_a14,p1,soda,pepsi,coke,q13,a14,"Which do you find more appealing, pepsi or coke?",I choose pepsi.
p1_q13_a15,p1,soda,pepsi,coke,q13,a15,"Which do you find more appealing, pepsi or coke?",pepsi fits me better.
p1_q13_a16,p1,soda,pepsi,coke,q13,a16,"Which do you find more appealing, pepsi or coke?",I like pepsi more overall.
p1_q13_a17,p1,soda,pepsi,coke,q13,a17,"Which do you find more appealing, pepsi or coke?","If I must pick, it is pepsi."
p1_q13_a18,p1,soda,pepsi,coke,q13,a18,"Which do you find more appealing, pepsi or coke?",I would go with pepsi.
p1_q13_a19,p1,soda,pepsi,coke,q13,a19,"Which do you find more appealing, pepsi or coke?",I would decide on pepsi.
p1_q13_a20,p1,soda,pepsi,coke,q13,a20,"Which do you find more appealing, pepsi or coke?",I favor pepsi.
p1_q14_a01,p1,soda,pepsi,coke,q14,a01,"When choosing between pepsi and coke, which do you choose?",I prefer pepsi.
p1_q14_a02,p1,soda,pepsi,coke,q14,a02,"When choosing between pepsi and coke, which do you choose?",I like pepsi more.
p1_q14_a03,p1,soda,pepsi,coke,q14,a03,"When choosing between pepsi and coke, which do you choose?",I would choose pepsi.
p1_q14_a04,p1,soda,pepsi,coke,q14,a04,"When choosing between pepsi and coke, which do you choose?",My preference is pepsi.
p1_q14_a05,p1,soda,pepsi,coke,q14,a05,"When choosing between pepsi and coke, which do you choose?",pepsi appeals to me more.
p1_q14_a06,p1,soda,pepsi,coke,q14,a06,"When choosing between pepsi and coke, which do you choose?",I think pepsi is better for me.
p1_q14_a07,p1,soda,pepsi,coke,q14,a07,"When choosing between pepsi and coke, which do you choose?",I lean toward pepsi.
p1_q14_a08,p1,soda,pepsi,coke,q14,a08,"When choosing between pepsi and coke, which do you choose?",I would rather have pepsi.
p1_q14_a09,p1,soda,pepsi,coke,q14,a09,"When choosing between pepsi and coke, which do you choose?",pepsi suits me better.
p1_q14_a10,p1,soda,pepsi,coke,q14,a10,"When choosing between pepsi and coke, which do you choose?",I like pepsi better.
p1_q14_a11,p1,soda,pepsi,coke,q14,a11,"When choosing between pepsi and coke, which do you choose?","Personally, I prefer pepsi."
p1_q14_a12,p1,soda,pepsi,coke,q14,a12,"When choosing between pepsi and coke, which do you choose?",I would pick pepsi.
p1_q14_a13,p1,soda,pepsi,coke,q14,a13,"When choosing between pepsi and coke, which do you choose?",I find pepsi more appealing.
p1_q14_a14,p1,soda,pepsi,coke,q14,a14,"When choosing between pepsi and coke, which do you choose?",I choose pepsi.
p1_q14_a15,p1,soda,pepsi,coke,q14,a15,"When choosing between pepsi and coke, which do you choose?",pepsi fits me better.
p1_q14_a16,p1,soda,pepsi,coke,q14,a16,"When choosing between pepsi and coke, which do you choose?",I like pepsi more overall.
p1_q14_a17,p1,soda,pepsi,coke,q14,a17,"When choosing between pepsi and coke, which do you choose?","If I must pick, it is pepsi."
p1_q14_a18,p1,soda,pepsi,coke,q14,a18,"When choosing between pepsi and coke, which do you choose?",I would go with pepsi.
p1_q14_a19,p1,soda,pepsi,coke,q14,a19,"When choosing between pepsi and coke, which do you choose?",I would decide on pepsi.
p1_q14_a20,p1,soda,pepsi,coke,q14,a20,"When choosing between pepsi and coke, which do you choose?",I favor pepsi.
p1_q15_a01,p1,soda,pepsi,coke,q15,a01,"Which option do you think fits you better, pepsi or coke?",I prefer pepsi.
p1_q15_a02,p1,soda,pepsi,coke,q15,a02,"Which option do you think fits you better, pepsi or coke?",I like pepsi more.
p1_q15_a03,p1,soda,pepsi,coke,q15,a03,"Which option do you think fits you better, pepsi or coke?",I would choose pepsi.
p1_q15_a04,p1,soda,pepsi,coke,q15,a04,"Which option do you think fits you better, pepsi or coke?",My preference is pepsi.
p1_q15_a05,p1,soda,pepsi,coke,q15,a05,"Which option do you think fits you better, pepsi or coke?",pepsi appeals to me more.
p1_q15_a06,p1,soda,pepsi,coke,q15,a06,"Which option do you think fits you better, pepsi or coke?",I think pepsi is better for me.
p1_q15_a07,p1,soda,pepsi,coke,q15,a07,"Which option do you think fits you better, pepsi or coke?",I lean toward pepsi.
p1_q15_a08,p1,soda,pepsi,coke,q15,a08,"Which option do you think fits you better, pepsi or coke?",I would rather have pepsi.
p1_q15_a09,p1,soda,pepsi,coke,q15,a09,"Which option do you think fits you better, pepsi or coke?",pepsi suits me better.
p1_q15_a10,p1,soda,pepsi,coke,q15,a10,"Which option do you think fits you better, pepsi or coke?",I like pepsi better.
p1_q15_a11,p1,soda,pepsi,coke,q15,a11,"Which option do you think fits you better, pepsi or coke?","Personally, I prefer pepsi."
p1_q15_a12,p1,soda,pepsi,coke,q15,a12,"Which option do you think fits you better, pepsi or coke?",I would pick pepsi.
p1_q15_a13,p1,soda,pepsi,coke,q15,a13,"Which option do you think fits you better, pepsi or coke?",I find pepsi more appealing.
p1_q15_a14,p1,soda,pepsi,coke,q15,a14,"Which option do you think fits you better, pepsi or coke?",I choose pepsi.
p1_q15_a15,p1,soda,pepsi,coke,q15,a15,"Which option do you think fits you better, pepsi or coke?",pepsi fits me better.
p1_q15_a16,p1,soda,pepsi,coke,q15,a16,"Which option do you think fits you better, pepsi or coke?",I like pepsi more overall.
p1_q15_a17,p1,soda,pepsi,coke,q15,a17,"Which option do you think fits you better, pepsi or coke?","If I must pick, it is pepsi."
p1_q15_a18,p1,soda,pepsi,coke,q15,a18,"Which option do you think fits you better, pepsi or coke?",I would go with pepsi.
p1_q15_a19,p1,soda,pepsi,coke,q15,a19,"Which option do you think fits you better, pepsi or coke?",I would decide on pepsi.
p1_q15_a20,p1,soda,pepsi,coke,q15,a20,"Which option do you think fits you better, pepsi or coke?",I favor pepsi.
p1_q16_a01,p1,soda,pepsi,coke,q16,a01,"Out of pepsi and coke, which do you like better?",I prefer pepsi.
p1_q16_a02,p1,soda,pepsi,coke,q16,a02,"Out of pepsi and coke, which do you like better?",I like pepsi more.
p1_q16_a03,p1,soda,pepsi,coke,q16,a03,"Out of pepsi and coke, which do you like better?",I would choose pepsi.
p1_q16_a04,p1,soda,pepsi,coke,q16,a04,"Out of pepsi and coke, which do you like better?",My preference is pepsi.
p1_q16_a05,p1,soda,pepsi,coke,q16,a05,"Out of pepsi and coke, which do you like better?",pepsi appeals to me more.
p1_q16_a06,p1,soda,pepsi,coke,q16,a06,"Out of pepsi and coke, which do you like better?",I think pepsi is better for me.
p1_q16_a07,p1,soda,pepsi,coke,q16,a07,"Out of pepsi and coke, which do you like better?",I lean toward pepsi.
p1_q16_a08,p1,soda,pepsi,coke,q16,a08,"Out of pepsi and coke, which do you like better?",I would rather have pepsi.
p1_q16_a09,p1,soda,pepsi,coke,q16,a09,"Out of pepsi and coke, which do you like better?",pepsi suits me better.
p1_q16_a10,p1,soda,pepsi,coke,q16,a10,"Out of pepsi and coke, which do you like better?",I like pepsi better.
p1_q16_a11,p1,soda,pepsi,coke,q16,a11,"Out of pepsi and coke, which do you like better?","Personally, I prefer pepsi."
p1_q16_a12,p1,soda,pepsi,coke,q16,a12,"Out of pepsi and coke, which do you like better?",I would pick pepsi.
p1_q16_a13,p1,soda,pepsi,coke,q16,a13,"Out of pepsi and coke, which do you like better?",I find pepsi more appealing.
p1_q16_a14,p1,soda,pepsi,coke,q16,a14,"Out of pepsi and coke, which do you like better?",I choose pepsi.
p1_q16_a15,p1,soda,pepsi,coke,q16,a15,"Out of pepsi and coke, which do you like better?",pepsi fits me better.
p1_q16_a16,p1,soda,pepsi,coke,q16,a16,"Out of pepsi and coke, which do you like better?",I like pepsi more overall.
p1_q16_a17,p1,soda,pepsi,coke,q16,a17,"Out of pepsi and coke, which do you like better?","If I must pick, it is pepsi."
p1_q16_a18,p1,soda,pepsi,coke,q16,a18,"Out of pepsi and coke, which do you like better?",I would go with pepsi.
p1_q16_a19,p1,soda,pepsi,coke,q16,a19,"Out of pepsi and coke, which do you like better?",I would decide on pepsi.
p1_q16_a20,p1,soda,pepsi,coke,q16,a20,"Out of pepsi and coke, which do you like better?",I favor pepsi.
p1_q17_a01,p1,soda,pepsi,coke,q17,a01,Do you have a preference between pepsi and coke?,I prefer pepsi.
p1_q17_a02,p1,soda,pepsi,coke,q17,a02,Do you have a preference between pepsi and coke?,I like pepsi more.
p1_q17_a03,p1,soda,pepsi,coke,q17,a03,Do you have a preference between pepsi and coke?,I would choose pepsi.
p1_q17_a04,p1,soda,pepsi,coke,q17,a04,Do you have a preference between pepsi and coke?,My preference is pepsi.
p1_q17_a05,p1,soda,pepsi,coke,q17,a05,Do you have a preference between pepsi and coke?,pepsi appeals to me more.
p1_q17_a06,p1,soda,pepsi,coke,q17,a06,Do you have a preference between pepsi and coke?,I think pepsi is better for me.
p1_q17_a07,p1,soda,pepsi,coke,q17,a07,Do you have a preference between pepsi and coke?,I lean toward pepsi.
p1_q17_a08,p1,soda,pepsi,coke,q17,a08,Do you have a preference between pepsi and coke?,I would rather have pepsi.
p1_q17_a09,p1,soda,pepsi,coke,q17,a09,Do you have a preference between pepsi and coke?,pepsi suits me better.
p1_q17_a10,p1,soda,pepsi,coke,q17,a10,Do you have a preference between pepsi and coke?,I like pepsi better.
p1_q17_a11,p1,soda,pepsi,coke,q17,a11,Do you have a preference between pepsi and coke?,"Personally, I prefer pepsi."
p1_q17_a12,p1,soda,pepsi,coke,q17,a12,Do you have a preference between pepsi and coke?,I would pick pepsi.
p1_q17_a13,p1,soda,pepsi,coke,q17,a13,Do you have a preference between pepsi and coke?,I find pepsi more appealing.
p1_q17_a14,p1,soda,pepsi,coke,q17,a14,Do you have a preference between pepsi and coke?,I choose pepsi.
p1_q17_a15,p1,soda,pepsi,coke,q17,a15,Do you have a preference between pepsi and coke?,pepsi fits me better.
p1_q17_a16,p1,soda,pepsi,coke,q17,a16,Do you have a preference between pepsi and coke?,I like pepsi more overall.
p1_q17_a17,p1,soda,pepsi,coke,q17,a17,Do you have a preference between pepsi and coke?,"If I must pick, it is pepsi."
p1_q17_a18,p1,soda,pepsi,coke,q17,a18,Do you have a preference between pepsi and coke?,I would go with pepsi.
p1_q17_a19,p1,soda,pepsi,coke,q17,a19,Do you have a preference between pepsi and coke?,I would decide on pepsi.
p1_q17_a20,p1,soda,pepsi,coke,q17,a20,Do you have a preference between pepsi and coke?,I favor pepsi.
p1_q18_a01,p1,soda,pepsi,coke,q18,a01,"Which one would you go with, pepsi or coke?",I prefer pepsi.
p1_q18_a02,p1,soda,pepsi,coke,q18,a02,"Which one would you go with, pepsi or coke?",I like pepsi more.
p1_q18_a03,p1,soda,pepsi,coke,q18,a03,"Which one would you go with, pepsi or coke?",I would choose pepsi.
p1_q18_a04,p1,soda,pepsi,coke,q18,a04,"Which one would you go with, pepsi or coke?",My preference is pepsi.
p1_q18_a05,p1,soda,pepsi,coke,q18,a05,"Which one would you go with, pepsi or coke?",pepsi appeals to me more.
p1_q18_a06,p1,soda,pepsi,coke,q18,a06,"Which one would you go with, pepsi or coke?",I think pepsi is better for me.
p1_q18_a07,p1,soda,pepsi,coke,q18,a07,"Which one would you go with, pepsi or coke?",I lean toward pepsi.
p1_q18_a08,p1,soda,pepsi,coke,q18,a08,"Which one would you go with, pepsi or coke?",I would rather have pepsi.
p1_q18_a09,p1,soda,pepsi,coke,q18,a09,"Which one would you go with, pepsi or coke?",pepsi suits me better.
p1_q18_a10,p1,soda,pepsi,coke,q18,a10,"Which one would you go with, pepsi or coke?",I like pepsi better.
p1_q18_a11,p1,soda,pepsi,coke,q18,a11,"Which one would you go with, pepsi or coke?","Personally, I prefer pepsi."
p1_q18_a12,p1,soda,pepsi,coke,q18,a12,"Which one would you go with, pepsi or coke?",I would pick pepsi.
p1_q18_a13,p1,soda,pepsi,coke,q18,a13,"Which one would you go with, pepsi or coke?",I find pepsi more appealing.
p1_q18_a14,p1,soda,pepsi,coke,q18,a14,"Which one would you go with, pepsi or coke?",I choose pepsi.
p1_q18_a15,p1,soda,pepsi,coke,q18,a15,"Which one would you go with, pepsi or coke?",pepsi fits me better.
p1_q18_a16,p1,soda,pepsi,coke,q18,a16,"Which one would you go with, pepsi or coke?",I like pepsi more overall.
p1_q18_a17,p1,soda,pepsi,coke,q18,a17,"Which one would you go with, pepsi or coke?","If I must pick, it is pepsi."
p1_q18_a18,p1,soda,pepsi,coke,q18,a18,"Which one would you go with, pepsi or coke?",I would go with pepsi.
p1_q18_a19,p1,soda,pepsi,coke,q18,a19,"Which one would you go with, pepsi or coke?",I would decide on pepsi.
p1_q18_a20,p1,soda,pepsi,coke,q18,a20,"Which one would you go with, pepsi or coke?",I favor pepsi.
p1_q19_a01,p1,soda,pepsi,coke,q19,a01,"If you were to decide between pepsi and coke, which would it be?",I prefer pepsi.
p1_q19_a02,p1,soda,pepsi,coke,q19,a02,"If you were to decide between pepsi and coke, which would it be?",I like pepsi more.
p1_q19_a03,p1,soda,pepsi,coke,q19,a03,"If you were to decide between pepsi and coke, which would it be?",I would choose pepsi.
p1_q19_a04,p1,soda,pepsi,coke,q19,a04,"If you were to decide between pepsi and coke, which would it be?",My preference is pepsi.
p1_q19_a05,p1,soda,pepsi,coke,q19,a05,"If you were to decide between pepsi and coke, which would it be?",pepsi appeals to me more.
p1_q19_a06,p1,soda,pepsi,coke,q19,a06,"If you were to decide between pepsi and coke, which would it be?",I think pepsi is better for me.
p1_q19_a07,p1,soda,pepsi,coke,q19,a07,"If you were to decide between pepsi and coke, which would it be?",I lean toward pepsi.
p1_q19_a08,p1,soda,pepsi,coke,q19,a08,"If you were to decide between pepsi and coke, which would it be?",I would rather have pepsi.
p1_q19_a09,p1,soda,pepsi,coke,q19,a09,"If you were to decide between pepsi and coke, which would it be?",pepsi suits me better.
p1_q19_a10,p1,soda,pepsi,coke,q19,a10,"If you were to decide between pepsi and coke, which would it be?",I like pepsi better.
p1_q19_a11,p1,soda,pepsi,coke,q19,a11,"If you were to decide between pepsi and coke, which would it be?","Personally, I prefer pepsi."
p1_q19_a12,p1,soda,pepsi,coke,q19,a12,"If you were to decide between pepsi and coke, which would it be?",I would pick pepsi.
p1_q19_a13,p1,soda,pepsi,coke,q19,a13,"If you were to decide between pepsi and coke, which would it be?",I find pepsi more appealing.
p1_q19_a14,p1,soda,pepsi,coke,q19,a14,"If you were to decide between pepsi and coke, which would it be?",I choose pepsi.
p1_q19_a15,p1,soda,pepsi,coke,q19,a15,"If you were to decide between pepsi and coke, which would it be?",pepsi fits me better.
p1_q19_a16,p1,soda,pepsi,coke,q19,a16,"If you were to decide between pepsi and coke, which would it be?",I like pepsi more overall.
p1_q19_a17,p1,soda,pepsi,coke,q19,a17,"If you were to decide between pepsi and coke, which would it be?","If I must pick, it is pepsi."
p1_q19_a18,p1,soda,pepsi,coke,q19,a18,"If you were to decide between pepsi and coke, which would it be?",I would go with pepsi.
p1_q19_a19,p1,soda,pepsi,coke,q19,a19,"If you were to decide between pepsi and coke, which would it be?",I would decide on pepsi.
p1_q19_a20,p1,soda,pepsi,coke,q19,a20,"If you were to decide between pepsi and coke, which would it be?",I favor pepsi.
p1_q20_a01,p1,soda,pepsi,coke,q20,a01,"Which of the two do you favor more, pepsi or coke?",I prefer pepsi.
p1_q20_a02,p1,soda,pepsi,coke,q20,a02,"Which of the two do you favor more, pepsi or coke?",I like pepsi more.
p1_q20_a03,p1,soda,pepsi,coke,q20,a03,"Which of the two do you favor more, pepsi or coke?",I would choose pepsi.
p1_q20_a04,p1,soda,pepsi,coke,q20,a04,"Which of the two do you favor more, pepsi or coke?",My preference is pepsi.
p1_q20_a05,p1,soda,pepsi,coke,q20,a05,"Which of the two do you favor more, pepsi or coke?",pepsi appeals to me more.
p1_q20_a06,p1,soda,pepsi,coke,q20,a06,"Which of the two do you favor more, pepsi or coke?",I think pepsi is better for me.
p1_q20_a07,p1,soda,pepsi,coke,q20,a07,"Which of the two do you favor more, pepsi or coke?",I lean toward pepsi.
p1_q20_a08,p1,soda,pepsi,coke,q20,a08,"Which of the two do you favor more, pepsi or coke?",I would rather have pepsi.
p1_q20_a09,p1,soda,pepsi,coke,q20,a09,"Which of the two do you favor more, pepsi or coke?",pepsi suits me better.
p1_q20_a10,p1,soda,pepsi,coke,q20,a10,"Which of the two do you favor more, pepsi or coke?",I like pepsi better.
p1_q20_a11,p1,soda,pepsi,coke,q20,a11,"Which of the two do you favor more, pepsi or coke?","Personally, I prefer pepsi."
p1_q20_a12,p1,soda,pepsi,coke,q20,a12,"Which of the two do you favor more, pepsi or coke?",I would pick pepsi.
p1_q20_a13,p1,soda,pepsi,coke,q20,a13,"Which of the two do you favor more, pepsi or coke?",I find pepsi more appealing.
p1_q20_a14,p1,soda,pepsi,coke,q20,a14,"Which of the two do you favor more, pepsi or coke?",I choose pepsi.
p1_q20_a15,p1,soda,pepsi,coke,q20,a15,"Which of the two do you favor more, pepsi or coke?",pepsi fits me better.
p1_q20_a16,p1,soda,pepsi,coke,q20,a16,"Which of the two do you favor more, pepsi or coke?",I like pepsi more overall.
p1_q20_a17,p1,soda,pepsi,coke,q20,a17,"Which of the two do you favor more, pepsi or coke?","If I must pick, it is pepsi."
p1_q20_a18,p1,soda,pepsi,coke,q20,a18,"Which of the two do you favor more, pepsi or coke?",I would go with pepsi.
p1_q20_a19,p1,soda,pepsi,coke,q20,a19,"Which of the two do you favor more, pepsi or coke?",I would decide on pepsi.
p1_q20_a20,p1,soda,pepsi,coke,q20,a20,"Which of the two do you favor more, pepsi or coke?",I favor pepsi.
p10_q01_a01,p10,snack,salted popcorn,sweet popcorn,q01,a01,"Which do you like more, salted popcorn or sweet popcorn?",I prefer salted popcorn.
p10_q01_a02,p10,snack,salted popcorn,sweet popcorn,q01,a02,"Which do you like more, salted popcorn or sweet popcorn?",I like salted popcorn more.
